2021-05-02 17:01:31,838 - Eye - INFO - Train Dataset uploaded!
2021-05-02 17:01:31,838 - Eye - INFO - device:cuda
2021-05-02 17:02:45,958 - Eye - INFO - ['Epoch:00, Iter: 20, Lr:0.00010000', 'Loss:1.6952', 'train_acc:20.47']
2021-05-02 17:02:59,040 - Eye - INFO - ['Epoch:00, Iter: 40, Lr:0.00010000', 'Loss:1.7247', 'train_acc:22.58']
2021-05-02 17:03:12,536 - Eye - INFO - ['Epoch:00, Iter: 60, Lr:0.00010000', 'Loss:1.7247', 'train_acc:24.32']
2021-05-02 17:03:26,186 - Eye - INFO - ['Epoch:00, Iter: 80, Lr:0.00010000', 'Loss:1.7984', 'train_acc:26.33']
2021-05-02 17:03:39,787 - Eye - INFO - ['Epoch:00, Iter:100, Lr:0.00010000', 'Loss:1.6296', 'train_acc:27.38']
2021-05-02 17:03:53,323 - Eye - INFO - ['Epoch:00, Iter:120, Lr:0.00010000', 'Loss:1.7944', 'train_acc:28.02']
2021-05-02 17:04:06,774 - Eye - INFO - ['Epoch:00, Iter:140, Lr:0.00010000', 'Loss:1.6410', 'train_acc:29.06']
2021-05-02 17:04:20,189 - Eye - INFO - ['Epoch:00, Iter:160, Lr:0.00010000', 'Loss:1.7153', 'train_acc:29.80']
2021-05-02 17:04:33,000 - Eye - INFO - ['Epoch:00, Iter:180, Lr:0.00010000', 'Loss:1.5606', 'train_acc:31.11']
2021-05-02 17:04:46,340 - Eye - INFO - ['Epoch:00, Iter:200, Lr:0.00010000', 'Loss:1.6595', 'train_acc:31.61']
2021-05-02 17:04:59,669 - Eye - INFO - ['Epoch:00, Iter:220, Lr:0.00010000', 'Loss:1.5907', 'train_acc:31.88']
2021-05-02 17:05:13,162 - Eye - INFO - ['Epoch:00, Iter:240, Lr:0.00010000', 'Loss:1.6523', 'train_acc:32.40']
2021-05-02 17:05:26,688 - Eye - INFO - ['Epoch:00, Iter:260, Lr:0.00010000', 'Loss:1.6375', 'train_acc:33.02']
2021-05-02 17:05:40,137 - Eye - INFO - ['Epoch:00, Iter:280, Lr:0.00010000', 'Loss:1.6180', 'train_acc:33.44']
2021-05-02 17:05:53,656 - Eye - INFO - ['Epoch:00, Iter:300, Lr:0.00010000', 'Loss:1.6013', 'train_acc:33.79']
2021-05-02 17:06:07,220 - Eye - INFO - ['Epoch:00, Iter:320, Lr:0.00010000', 'Loss:1.5305', 'train_acc:34.38']
2021-05-02 17:06:20,506 - Eye - INFO - ['Epoch:00, Iter:340, Lr:0.00010000', 'Loss:1.5426', 'train_acc:34.78']
2021-05-02 17:06:33,931 - Eye - INFO - ['Epoch:00, Iter:360, Lr:0.00010000', 'Loss:1.5059', 'train_acc:35.08']
2021-05-02 17:06:46,627 - Eye - INFO - ['Epoch:00, Iter:380, Lr:0.00010000', 'Loss:1.5353', 'train_acc:35.53']
2021-05-02 17:06:59,540 - Eye - INFO - ['Epoch:00, Iter:400, Lr:0.00010000', 'Loss:1.5349', 'train_acc:35.83']
2021-05-02 17:07:12,870 - Eye - INFO - ['Epoch:00, Iter:420, Lr:0.00010000', 'Loss:1.5154', 'train_acc:36.03']
2021-05-02 17:07:26,073 - Eye - INFO - ['Epoch:00, Iter:440, Lr:0.00010000', 'Loss:1.6049', 'train_acc:36.43']
2021-05-02 17:07:39,445 - Eye - INFO - ['Epoch:00, Iter:460, Lr:0.00010000', 'Loss:1.5190', 'train_acc:36.75']
2021-05-02 17:07:52,975 - Eye - INFO - ['Epoch:00, Iter:480, Lr:0.00010000', 'Loss:1.6361', 'train_acc:37.04']
2021-05-02 17:08:06,446 - Eye - INFO - ['Epoch:00, Iter:500, Lr:0.00010000', 'Loss:1.4164', 'train_acc:37.25']
2021-05-02 17:08:19,774 - Eye - INFO - ['Epoch:00, Iter:520, Lr:0.00010000', 'Loss:1.5572', 'train_acc:37.58']
2021-05-02 17:08:33,309 - Eye - INFO - ['Epoch:00, Iter:540, Lr:0.00010000', 'Loss:1.4630', 'train_acc:37.90']
2021-05-02 17:08:46,457 - Eye - INFO - ['Epoch:00, Iter:560, Lr:0.00010000', 'Loss:1.5731', 'train_acc:38.35']
2021-05-02 17:08:52,098 - Eye - INFO - ['Epoch:00, Lr:0.00010000, Cost:382.40s', 'Loss:1.3751', 'train_acc:38.42', 'val_acc:18.49', 'val_loss:2.02']
2021-05-02 17:09:07,725 - Eye - INFO - ['Epoch:01, Iter: 20, Lr:0.00005000', 'Loss:1.3932', 'train_acc:48.75']
2021-05-02 17:09:20,995 - Eye - INFO - ['Epoch:01, Iter: 40, Lr:0.00005000', 'Loss:1.3076', 'train_acc:47.81']
2021-05-02 17:09:34,578 - Eye - INFO - ['Epoch:01, Iter: 60, Lr:0.00005000', 'Loss:1.4018', 'train_acc:46.98']
2021-05-02 17:09:47,916 - Eye - INFO - ['Epoch:01, Iter: 80, Lr:0.00005000', 'Loss:1.4438', 'train_acc:46.45']
2021-05-02 17:10:01,457 - Eye - INFO - ['Epoch:01, Iter:100, Lr:0.00005000', 'Loss:1.4972', 'train_acc:46.75']
2021-05-02 17:10:14,844 - Eye - INFO - ['Epoch:01, Iter:120, Lr:0.00005000', 'Loss:1.3214', 'train_acc:46.46']
2021-05-02 17:10:28,355 - Eye - INFO - ['Epoch:01, Iter:140, Lr:0.00005000', 'Loss:1.3856', 'train_acc:46.58']
2021-05-02 17:10:41,823 - Eye - INFO - ['Epoch:01, Iter:160, Lr:0.00005000', 'Loss:1.4245', 'train_acc:46.46']
2021-05-02 17:10:55,316 - Eye - INFO - ['Epoch:01, Iter:180, Lr:0.00005000', 'Loss:1.4233', 'train_acc:47.36']
2021-05-02 17:11:08,870 - Eye - INFO - ['Epoch:01, Iter:200, Lr:0.00005000', 'Loss:1.3798', 'train_acc:47.33']
2021-05-02 17:11:22,416 - Eye - INFO - ['Epoch:01, Iter:220, Lr:0.00005000', 'Loss:1.2461', 'train_acc:47.88']
2021-05-02 17:11:35,935 - Eye - INFO - ['Epoch:01, Iter:240, Lr:0.00005000', 'Loss:1.1809', 'train_acc:48.14']
2021-05-02 17:11:48,627 - Eye - INFO - ['Epoch:01, Iter:260, Lr:0.00005000', 'Loss:1.4658', 'train_acc:48.26']
2021-05-02 17:12:00,869 - Eye - INFO - ['Epoch:01, Iter:280, Lr:0.00005000', 'Loss:1.3199', 'train_acc:48.54']
2021-05-02 17:12:13,173 - Eye - INFO - ['Epoch:01, Iter:300, Lr:0.00005000', 'Loss:1.2766', 'train_acc:48.83']
2021-05-02 17:12:25,462 - Eye - INFO - ['Epoch:01, Iter:320, Lr:0.00005000', 'Loss:1.5573', 'train_acc:48.96']
2021-05-02 17:12:37,710 - Eye - INFO - ['Epoch:01, Iter:340, Lr:0.00005000', 'Loss:1.2549', 'train_acc:48.99']
2021-05-02 17:12:50,041 - Eye - INFO - ['Epoch:01, Iter:360, Lr:0.00005000', 'Loss:1.2366', 'train_acc:48.99']
2021-05-02 17:13:02,316 - Eye - INFO - ['Epoch:01, Iter:380, Lr:0.00005000', 'Loss:1.4038', 'train_acc:48.96']
